ID,Username,Date,Tweet,Emotion,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Word,Valence,Arousal,Dominance,Emotions
12,BarackObama,8/1/18 9:20,Today I m proud to endorse such a wide and impressive array of Democratic candidates leaders as diverse patriotic and big-hearted as the America they re running to represent: ,Joy,0.016688881,0.000601649,0.002545162,0.047955327,0.818715453,0.011487505,0.027016539,0.074989468,proud,0.906,0.873,0.7,anticipation-joy-positive-trust-
12,BarackObama,8/1/18 9:20,Today I m proud to endorse such a wide and impressive array of Democratic candidates leaders as diverse patriotic and big-hearted as the America they re running to represent: ,Joy,0.016688881,0.000601649,0.002545162,0.047955327,0.818715453,0.011487505,0.027016539,0.074989468,running,0.73,0.442,0.858,-
12,BarackObama,8/1/18 9:20,Today I m proud to endorse such a wide and impressive array of Democratic candidates leaders as diverse patriotic and big-hearted as the America they re running to represent: ,Joy,0.016688881,0.000601649,0.002545162,0.047955327,0.818715453,0.011487505,0.027016539,0.074989468,running,shoes,0.573,0.653,-
12,BarackObama,8/1/18 9:20,Today I m proud to endorse such a wide and impressive array of Democratic candidates leaders as diverse patriotic and big-hearted as the America they re running to represent: ,Joy,0.016688881,0.000601649,0.002545162,0.047955327,0.818715453,0.011487505,0.027016539,0.074989468,wide,0.571,0.472,0.312,-
27,BarackObama,8/1/18 9:19,Mandela Day is about taking action to change the world for the better. In these young people I see Madiba's example of persistence and hope. They are poised to make this world more peaceful more prosperous and more just. ,Trust,0.012251632,0.00329383,0.019699594,0.028583102,0.438444167,0.013841407,0.024902206,0.458984077,action,0.76,0.802,0.898,positive-
28,BarackObama,8/2/18 9:19,Mandela Day is about taking action to change the world for the better. In these young people I see Madiba's example of persistence and hope. They are poised to make this world more peaceful more prosperous and more just. ,Trust,0.012251632,0.00329383,0.019699594,0.028583102,0.438444167,0.013841407,0.024902206,0.458984077,action,0.76,0.802,0.898,positive-
29,BarackObama,8/3/18 9:19,Mandela Day is about taking action to change the world for the better. In these young people I see Madiba's example of persistence and hope. They are poised to make this world more peaceful more prosperous and more just. ,Trust,0.012251632,0.00329383,0.019699594,0.028583102,0.438444167,0.013841407,0.024902206,0.458984077,action,0.76,0.802,0.898,positive-
30,BarackObama,8/4/18 9:19,Mandela Day is about taking action to change the world for the better. In these young people I see Madiba's example of persistence and hope. They are poised to make this world more peaceful more prosperous and more just. ,Trust,0.012251632,0.00329383,0.019699594,0.028583102,0.438444167,0.013841407,0.024902206,0.458984077,action,0.76,0.802,0.898,positive-
31,BarackObama,8/5/18 9:19,Mandela Day is about taking action to change the world for the better. In these young people I see Madiba's example of persistence and hope. They are poised to make this world more peaceful more prosperous and more just. ,Trust,0.012251632,0.00329383,0.019699594,0.028583102,0.438444167,0.013841407,0.024902206,0.458984077,action,0.76,0.802,0.898,positive-
32,BarackObama,8/6/18 9:19,Mandela Day is about taking action to change the world for the better. In these young people I see Madiba's example of persistence and hope. They are poised to make this world more peaceful more prosperous and more just. ,Trust,0.012251632,0.00329383,0.019699594,0.028583102,0.438444167,0.013841407,0.024902206,0.458984077,action,0.76,0.802,0.898,positive-
